"id","data_venda","cliente","vendedor","produto","categoria","fornecedor","quantidade","valor_venda","valor_custo"
34466,"2017-11-20","Sophia Martins","DEBORA ALMEIDA","SAMSUNG XY 3","CELULARES","SAMSUNG",1,"800.00","498.00"
34467,"2017-12-22","Cauã Sousa","SILVIO BAHIANA","RIO DE JANEIRO / MIAMI","PASSAGENS","AMERICA LINES EXPRESS",1,"1900.00","1763.00"
34468,"2017-11-14","Livia Almeida","DAVID BORGES","NOTEBOOK SONY AWS","INFORMATICA","SONY",1,"2750.00","2400.00"
34469,"2017-01-27","Luiz Dias","RENATA MONTEIRO","TV LED 42 LG","TV E AUDIO","LG",1,"2000.00","1620.00"
34470,"2017-09-07","Cauã Pereira","LILIAN SALINAS","MEMORIA DDR 3 4GB","INFORMATICA","VISION",1,"80.00","45.00"
34471,"2017-10-21","Davi Pereira","RAFAELA LIMA","CONJUNTO DE SOFA","MOVEIS","BRASIL MADEIRAS",1,"3500.00","2954.00"
34472,"2017-02-27","Leila Carvalho","FABIO AUGUSTO","LG C397","CELULARES","LG",1,"500.00","360.00"
34473,"2017-09-16","Kauã Barros","RAFAELA LIMA","PHONE 4","CELULARES","APPLE",1,"1900.00","1100.00"
34474,"2017-02-21","Rafaela Ferreira","FABIO AUGUSTO","MAFIA","GAMES","BRAZUCA JOGOS",1,"120.00","55.00"
34475,"2017-07-27","Nicole Correia","RAFAELA LIMA","WINDOWS 2016 VISAO GERAL","LIVROS","MICROSOFT",1,"90.00","45.00"
34476,"2017-01-05","Marisa Gomes","PILAR SANCHES","MP4 32 GB SONY","INFORMATICA","SONY",1,"240.00","120.00"
34477,"2017-11-26","Luiz Santos","CARLOS SENRA","SAO PAULO / MIAMI","PASSAGENS","AMERICA LINES EXPRESS",1,"2300.00","2156.00"
34478,"2017-10-20","Igor Sousa","CARLOS SENRA","MOTO Z PLAY 3","CELULARES","MOTOROLA",1,"1150.00","900.00"
34479,"2017-11-06","Vinícius Ferreira","CARLOS SENRA","RACK TV MOGNO","MOVEIS","BRASIL MADEIRAS",1,"1500.00","1087.00"
34480,"2017-06-27","Mateus Ribeiro","SERGIO AGUDO","ADAPTADOR WIRELESS","INFORMATICA","ACER",1,"89.00","60.00"
34481,"2017-03-10","Evelyn Almeida","SILVIO BAHIANA","MESA JANTAR 6 LUGARES","MOVEIS","BRASIL MADEIRAS",1,"2500.00","1900.00"
34482,"2017-08-17","Sarah Ferreira","SERGIO AGUDO","CARTAO SD 64 GB SAMSUNG","INFORMATICA","SAMSUNG",1,"78.00","55.00"
34483,"2017-08-26","Júlia Fernandes","FABIO AUGUSTO","NOTEBOOK HP C-34","INFORMATICA","HP",1,"2300.00","1890.00"
34484,"2017-05-09","Luis Dias","EDUARDO SANTOS","LEITOR DE CARTOES","INFORMATICA","VISION",1,"34.00","10.00"
34485,"2017-01-15","Bianca Ribeiro","JOAO NUNES","MOTO Z PLAY 3","CELULARES","MOTOROLA",1,"1150.00","900.00"
34486,"2017-02-17","Eduarda Melo","GERALDO FRANCISCO","XTG E1","CELULARES","GFORCE",1,"300.00","200.00"
34487,"2017-01-13","Leila Goncalves","PEDRO NUNES","HUB SWITCH 6 PORTAS","INFORMATICA","ACER",1,"79.00","60.00"
34488,"2017-12-25","Gustavo Goncalves","RODRIGO BIO","NOKIA 549","CELULARES","NOKIA",1,"450.00","300.00"
34489,"2017-01-01","Guilherme Almeida","PEDRO NUNES","NOTEBOOK ACER 17","INFORMATICA","ACER",1,"2100.00","1700.00"
34490,"2017-03-16","Emilly Costa","DEBORA ALMEIDA","DESKTOP I5","INFORMATICA","ACER",1,"2100.00","1020.00"
34491,"2017-09-24","Arthur Araujo","CELIA TAVARES","GALAXY TAB 10","INFORMATICA","SAMSUNG",1,"2300.00","750.00"
34492,"2017-10-18","Kai Alves","MARCELO WITEMBERG","NOKIA ASHA 501","CELULARES","NOKIA",1,"600.00","320.00"
34493,"2017-11-26","Ágatha Martins","CELIA TAVARES","NOTEBOOK MSFT TOUCH","INFORMATICA","MICROSOFT",1,"3500.00","2800.00"
34494,"2017-09-24","Diego Araujo","LILIAN SALINAS","GALAXY NOTE","INFORMATICA","SAMSUNG",1,"2900.00","1542.00"
34495,"2017-12-21","Victor Santos","DAVID BORGES","MOTO G5","CELULARES","MOTOROLA",1,"679.00","465.00"
34496,"2017-07-04","Luiz Fernandes","EDUARDO SANTOS","PHONE 4","CELULARES","APPLE",1,"1900.00","1100.00"
34497,"2017-02-23","Marina Barros","HERMES MACEDO","LIQUIDIFICADOR WALLITA","ELETRODOMESTICOS","WALLITA",1,"90.00","75.00"
34498,"2017-06-09","Raissa Dias","RAFAELA LIMA","LIQUIDIFICADOR WALLITA","ELETRODOMESTICOS","WALLITA",1,"90.00","75.00"
34499,"2017-01-26","Raissa Pinto","CELIA TAVARES","MENTES CRIMINOSAS","DVDS","STUDIOS CALIFORNIA",1,"210.00","130.00"
34500,"2017-05-15","Rodrigo Castro","CELIA TAVARES","COMBO TECLADO E MOUSE","INFORMATICA","GENIUS",1,"130.00","89.00"
34501,"2017-09-26","Thaís Pereira","JOAO NUNES","SAO PAULO / CURITIBA","PASSAGENS","LINHAS BRASIL EXPRESS",1,"300.00","260.00"
34502,"2017-06-06","Livia Pereira","PEDRO NUNES","REVELADOS","LIVROS","EDITORA LELIVROS",1,"48.00","24.00"
34503,"2017-07-16","Fábio Correia","RAFAELA LIMA","TABLET 7 LENOVO","INFORMATICA","LENOVO",1,"600.00","450.00"
34504,"2017-10-25","Alice Melo","RODRIGO MARQUES","O PEQUENO","DVDS","EM SPORTS",1,"43.00","23.00"
34505,"2017-06-06","Luís Pinto","EDUARDO SANTOS","IPOD NANO 32","INFORMATICA","APPLE",1,"450.00","320.00"
34506,"2017-02-03","Lavinia Azevedo","WALLACE MOREIRA","DESKTOP 17","INFORMATICA","ACER",1,"2300.00","1800.00"
34507,"2017-01-01","Leonardo Souza","PEDRO NUNES","NOTEBOOK HP ONE","INFORMATICA","HP",1,"1870.00","1300.00"
34508,"2017-12-01","Thaís Santos","GERALDO FRANCISCO","LIQUIDIFICADOR ARNO","ELETRODOMESTICOS","WALLITA",1,"87.00","72.00"
34509,"2017-06-24","Kaua Santos","CLARA MAFRA","JOGOS MALÉFICOS","DVDS","STUDIOS CALIFORNIA",1,"38.00","23.00"
34510,"2017-06-14","Rodrigo Barros","HERMES MACEDO","CASTELVANIA","GAMES","JOGAR GAMES",1,"120.00","53.00"
34511,"2017-02-14","Rodrigo Melo","ANTONIO JESUS","MOTO Z PLAY 3","CELULARES","MOTOROLA",1,"1150.00","900.00"
34512,"2017-05-15","Leila Castro","FABIO AUGUSTO","NOTEBOOK SONY JK","INFORMATICA","SONY",1,"2800.00","1999.00"
34513,"2017-09-26","Luana Sousa","GERALDO FRANCISCO","JUST DANCE","GAMES","BILLZAR GAMES",1,"99.00","34.00"
34514,"2017-09-25","Fernanda Cunha","DEBORA ALMEIDA","SONY W200","CELULARES","SONY",1,"1100.00","900.00"
34515,"2017-12-20","Antônio Fernandes","ANTONIO JESUS","NOTEBOOK LN 15","INFORMATICA","LENOVO",1,"1500.00","800.00"
34516,"2017-06-19","José Araujo","ANTONIO JESUS","TV 3D SONY 42","TV E AUDIO","SONY",1,"3100.00","2684.00"
34517,"2017-07-03","Miguel Cardoso","EDUARDO SANTOS","MOCHILA NOTEBOOK 17 POL","INFORMATICA","GENIUS",1,"139.00","91.00"
34518,"2017-05-12","Samuel Correia","ANTONIO JESUS","SAO PAULO / MIAMI","PASSAGENS","AMERICA LINES EXPRESS",1,"2300.00","2156.00"
34519,"2017-04-20","Miguel Ferreira","CLARA MAFRA","MEMORIA DDR 3 16GB","INFORMATICA","VISION",1,"140.00","75.00"
34520,"2017-09-13","Rafaela Azevedo","HERMES MACEDO","IPAD 32","INFORMATICA","APPLE",1,"1900.00","1300.00"
34521,"2017-09-09","Livia Pereira","GERALDO FRANCISCO","LIQUIDIFICADOR WALLITA","ELETRODOMESTICOS","WALLITA",1,"90.00","75.00"
34522,"2017-05-12","Diogo Fernandes","FABIO AUGUSTO","RIO DE JANEIRO / CAMPINAS","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",1,"250.00","210.00"
34523,"2017-10-22","Felipe Pereira","EDUARDO SANTOS","FAMILIA PARATTO","DVDS","EM SPORTS",1,"134.00","100.00"
34524,"2017-03-03","Rafaela Silva","EDUARDO SANTOS","CHAPA A GAS GANCA","ELETRODOMESTICOS","GANCA",1,"1800.00","985.00"
34525,"2017-09-17","Luiza Pinto","ANTONIO JESUS","FANTASY STAR","GAMES","JOGAR GAMES",1,"89.00","30.00"
34526,"2017-11-02","Kauã Melo","RENE CHIARI","HD 2T","INFORMATICA","MULTILASER",1,"650.00","300.00"
34527,"2017-03-01","Isabela Azevedo","EDUARDO SANTOS","PLACA DE SOM","INFORMATICA","GFORCE",1,"290.00","130.00"
34528,"2017-01-12","Beatriz Souza","JOAO NUNES","MIXER BRITANIA","ELETRODOMESTICOS","BRITANIA",1,"90.00","68.00"
34529,"2017-02-24","Gabriel Carvalho","EDUARDO SANTOS","CARTAO SD 64 GB SAMSUNG","INFORMATICA","SAMSUNG",1,"78.00","55.00"
34530,"2017-03-17","Bruno Sousa","RAFAELA LIMA","O SUPER-HERÓI","DVDS","STUDIOS HB",1,"45.00","20.00"
34531,"2017-11-05","José Carvalho","LILIAN SALINAS","LG OPTIMUS","CELULARES","LG",1,"890.00","500.00"
34532,"2017-10-20","Nicole Oliveira","CARLOS SENRA","SONY W100","CELULARES","SONY",1,"980.00","530.00"
34533,"2017-11-06","Rebeca Ferreira","LILIAN SALINAS","CASTELVANIA","GAMES","JOGAR GAMES",1,"120.00","53.00"
34534,"2017-07-03","Martim Barbosa","ANTONIO JESUS","DIÁRIO ROMÂNTICO","DVDS","EM SPORTS",1,"176.00","100.00"
34535,"2017-04-24","Evelyn Ribeiro","SERGIO AGUDO","IPAD 64","INFORMATICA","APPLE",1,"2500.00","1700.00"
34536,"2017-01-01","Joao Cavalcanti","RODRIGO MARQUES","NOTEBOOK HP ONE","INFORMATICA","HP",1,"1870.00","1300.00"
34537,"2017-07-23","Maria Almeida","EDUARDO SANTOS","PHONE 5","CELULARES","APPLE",1,"2500.00","1900.00"
34538,"2017-02-23","Rafael Rodrigues","DAVID BORGES","DESKTOP A5 HP","INFORMATICA","HP",1,"1300.00","700.00"
34539,"2017-12-05","Leila Silva","EDUARDO SANTOS","SONY W500","CELULARES","SONY",1,"1200.00","780.00"
34540,"2017-06-08","Alex Sousa","FABIO AUGUSTO","DESKTOP I5","INFORMATICA","ACER",1,"2100.00","1020.00"
34541,"2017-01-12","Kauã Barros","TERESA CRISTINA","RIO DE JANEIRO / NEW YORK","PASSAGENS","AMERICA LINES EXPRESS",1,"2600.00","2354.00"
34542,"2017-05-14","Daniel Correia","RODRIGO MARQUES","DREAMC QUARTY","CELULARES","DREAMC",1,"180.00","98.00"
34543,"2017-07-21","Vinícius Sousa","WALLACE MOREIRA","CARREGADOR TURBO CELULAR","CELULARES","MOTOROLA",1,"99.00","55.00"
34544,"2017-02-23","Vitor Azevedo","HERMES MACEDO","JOGOS MALÉFICOS","DVDS","STUDIOS CALIFORNIA",1,"38.00","23.00"
34545,"2017-10-17","Marisa Correia","TERESA CRISTINA","ADVANCED AZURE","LIVROS","MICROSOFT",1,"70.00","55.00"
34546,"2017-07-10","Laura Costa","CLARA MAFRA","DIABO","GAMES","JOGAR GAMES",1,"99.00","33.00"
34547,"2017-05-03","Fernanda Gomes","SERGIO AGUDO","TECLADO WIRELESS","INFORMATICA","GENIUS",1,"89.00","70.00"
34548,"2017-06-21","Julia Costa","EDUARDO SANTOS","DESKTOP A5 HP","INFORMATICA","HP",1,"1300.00","890.00"
34549,"2017-06-12","Kauã Carvalho","SILVIO BAHIANA","WINDOWS 2016 VISAO GERAL","LIVROS","MICROSOFT",1,"90.00","45.00"
34550,"2017-04-21","André Martins","CARLOS SENRA","NOTEBOOK LN 17","INFORMATICA","LENOVO",1,"2100.00","1700.00"
34551,"2017-07-13","Cauã Fernandes","WALLACE MOREIRA","NOKIA ASHA 202","CELULARES","NOKIA",1,"700.00","430.00"
34552,"2017-09-04","José Almeida","MARCELO WITEMBERG","MOTOROLA TV","CELULARES","MOTOROLA",1,"799.00","555.00"
34553,"2017-08-13","Arthur Rodrigues","ANTONIO JESUS","CARREGADOR TURBO CELULAR","CELULARES","MOTOROLA",1,"99.00","55.00"
34554,"2017-07-19","Melissa Azevedo","ANTONIO JESUS","CADEIRA DE FERRO","MOVEIS","BRASIL MADEIRAS",1,"300.00","160.00"
34555,"2017-08-06","Julian Sousa","CLARA MAFRA","SONY W200","CELULARES","SONY",1,"1100.00","900.00"
34556,"2017-08-07","Camila Santos","TERESA CRISTINA","TABLET 7 LENOVO","INFORMATICA","LENOVO",1,"600.00","450.00"
34557,"2017-07-16","Amanda Santos","RENE CHIARI","C# PRATICO","LIVROS","MICROSOFT",1,"60.00","45.00"
34558,"2017-02-26","Daniel Carvalho","RODRIGO BIO","ADVANCED AZURE","LIVROS","MICROSOFT",1,"70.00","55.00"
34559,"2017-03-04","Kaua Ribeiro","MARCELO WITEMBERG","JUICER ARNO","ELETRODOMESTICOS","ARNO",1,"450.00","367.00"
34560,"2017-11-13","Kaua Santos","MARCELO WITEMBERG","TV LED 32 SAMSUNG","TV E AUDIO","SAMSUNG",1,"1210.00","763.00"
34561,"2017-09-22","Caio Pereira","RODRIGO MARQUES","SMART TV PANASONIC 42","TV E AUDIO","PANASONIC",1,"2200.00","1800.00"
34562,"2017-06-13","Mariana Cavalcanti","FABIO AUGUSTO","TECLADO WIRELESS MULTILASER","INFORMATICA","MULTILASER",1,"120.00","90.00"
34563,"2017-09-05","Beatriz Cavalcanti","RODRIGO MARQUES","DESKTOP A5 PH","INFORMATICA","PHILIPS",1,"1300.00","700.00"
34564,"2017-11-05","Thaís Barros","RODRIGO BIO","TV 3D SONY 42","TV E AUDIO","SONY",1,"3100.00","2684.00"
34565,"2017-02-10","Júlia Goncalves","PILAR SANCHES","HOMEM DE AÇO","DVDS","STUDIOS CALIFORNIA",1,"45.00","20.00"
34566,"2017-12-17","Isabelle Souza","TERESA CRISTINA","DESKTOP A5 ML","INFORMATICA","MULTILASER",1,"1300.00","890.00"
34567,"2017-03-13","Julia Costa","FABIO AUGUSTO","NOKIA ASHA 501","CELULARES","NOKIA",1,"600.00","320.00"
34568,"2017-02-19","Manuela Melo","CELIA TAVARES","A VIDA SECRETA","DVDS","EM SPORTS",1,"37.00","21.00"
34569,"2017-01-21","Nicolas Oliveira","ANTONIO JESUS","NOTEBOOK MSFT TOUCH","INFORMATICA","MICROSOFT",1,"3500.00","2800.00"
34570,"2017-06-25","Daniel Lima","CARLOS SENRA","PENDRIVE 128 CROSSAIR","INFORMATICA","PHILIPS",1,"137.00","98.00"
34571,"2017-01-14","Bianca Almeida","GERALDO FRANCISCO","HD 3T","INFORMATICA","MULTILASER",1,"760.00","390.00"
34572,"2017-03-20","Vinícius Barros","LILIAN SALINAS","MOCHILA NOTEBOOK 17 POL","INFORMATICA","GENIUS",1,"139.00","91.00"
34573,"2017-09-10","Luis Araujo","CLARA MAFRA","SAO PAULO / LIMA","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",1,"1900.00","1830.00"
34574,"2017-12-19","Kauê Fernandes","RENE CHIARI","MAFIA","GAMES","BRAZUCA JOGOS",1,"120.00","55.00"
34575,"2017-08-11","Rafaela Ferreira","RODRIGO MARQUES","MESA 4 LUGARES","MOVEIS","MOVEIS VAREJÃƒO",1,"1000.00","823.00"
34576,"2017-02-02","Bianca Rocha","GERALDO FRANCISCO","NOTEBOOK SONY AWS","INFORMATICA","SONY",1,"2750.00","2400.00"
34577,"2017-05-26","André Rocha","RENE CHIARI","HD 3T","INFORMATICA","MULTILASER",1,"760.00","390.00"
34578,"2017-11-10","Vitória Dias","RODRIGO MARQUES","FABULA","GAMES","BRAZUCA JOGOS",1,"120.00","100.00"
34579,"2017-08-13","Clara Cavalcanti","LILIAN SALINAS","NOTEBOOK HP C-34","INFORMATICA","HP",1,"2300.00","1890.00"
34580,"2017-03-07","Júlio Melo","HERMES MACEDO","LAVA LOUCAS CCE","ELETRODOMESTICOS","CCE",1,"3600.00","2745.00"
34581,"2017-03-07","Tiago Barros","SILVIO BAHIANA","SMART TV SAMSUNG 52","TV E AUDIO","SAMSUNG",1,"4300.00","3800.00"
34582,"2017-07-27","Arthur Fernandes","DEBORA ALMEIDA","RIO DE JANEIRO / LONDRINA","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",1,"430.00","390.00"
34583,"2017-10-13","Julia Cavalcanti","WALLACE MOREIRA","TABLET 7 LENOVO","INFORMATICA","LENOVO",1,"600.00","450.00"
34584,"2017-07-01","Arthur Santos","GERALDO FRANCISCO","WARIO","GAMES","BILLZAR GAMES",1,"145.00","78.00"
34585,"2017-03-24","Samuel Azevedo","WALLACE MOREIRA","IPAD MINI 16","INFORMATICA","APPLE",1,"1200.00","790.00"
34586,"2017-07-11","Mateus Cardoso","TERESA CRISTINA","PC DUAL CORE","INFORMATICA","PHILIPS",1,"1350.00","890.00"
34587,"2017-07-18","Leila Barbosa","RENE CHIARI","MOUSE OPTICO","INFORMATICA","GENIUS",1,"59.00","41.00"
34588,"2017-04-24","Isabelle Barbosa","RODRIGO MARQUES","UM CASO PERDIDO","LIVROS","EDITORA LELIVROS",1,"56.00","20.00"
34589,"2017-10-23","Antônio Goncalves","EDUARDO SANTOS","TV 3D PHILIPS 42","TV E AUDIO","SONY",1,"3800.00","3201.00"
34590,"2017-12-19","Julian Sousa","CELIA TAVARES","LOAD RUNNER","GAMES","BRAZUCA JOGOS",1,"145.00","65.00"
34591,"2017-02-07","Ágatha Correia","DEBORA ALMEIDA","DINOSSAUROS","DVDS","STUDIOS HB",1,"40.00","18.00"
34592,"2017-11-23","Livia Pinto","RODRIGO BIO","RIO DE JANEIRO / CAMPINAS","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",1,"250.00","210.00"
34593,"2017-05-18","Alex Barros","JOAO NUNES","C# PRATICO","LIVROS","MICROSOFT",1,"60.00","45.00"
34594,"2017-11-19","Brenda Alves","ANTONIO JESUS","HOMEM DE AÇO","DVDS","STUDIOS CALIFORNIA",1,"45.00","20.00"
34595,"2017-08-05","Samuel Gomes","PILAR SANCHES","CARREGADOR UNIVERSAL NOKIA","CELULARES","NOKIA",1,"100.00","60.00"
34596,"2017-10-05","Beatriz Rocha","HERMES MACEDO","CARTAO SD 128 GB SANDISK","INFORMATICA","SANDISK",1,"156.00","99.00"
34597,"2017-01-18","Rafael Silva","SILVIO BAHIANA","TV LED 32 SAMSUNG","TV E AUDIO","SAMSUNG",1,"1210.00","763.00"
34598,"2017-06-04","Sofia Azevedo","GERALDO FRANCISCO","SAMSUNG XY 4","CELULARES","SAMSUNG",1,"1200.00","965.00"
34599,"2017-05-11","Beatriz Castro","CELIA TAVARES","DESKTOP A5 HP","INFORMATICA","HP",1,"1300.00","700.00"
34600,"2017-07-03","Joao Almeida","RENE CHIARI","CARTAO SD 32 GB SANDISK","INFORMATICA","SANDISK",1,"32.00","15.00"
34601,"2017-04-21","Isabella Castro","MARCELO WITEMBERG","O SENHOR DO CRIME","LIVROS","EDITORA AMAZONIA",1,"199.00","120.00"
34602,"2017-08-03","Ryan Ferreira","JOAO NUNES","SMART TV PANASONIC 52","TV E AUDIO","PANASONIC",1,"4200.00","3800.00"
34603,"2017-05-09","Leonardo Barbosa","SERGIO AGUDO","JUICER WALLITA","ELETRODOMESTICOS","WALLITA",1,"450.00","367.00"
34604,"2017-05-09","Vitória Gomes","SILVIO BAHIANA","MESA DE CENTRO","MOVEIS","MOVEIS VAREJÃƒO",1,"500.00","350.00"
34605,"2017-05-02","Samuel Azevedo","RODRIGO MARQUES","IPOD NANO 32","INFORMATICA","APPLE",1,"450.00","320.00"
34606,"2017-05-25","Fábio Pinto","CARLOS SENRA","JACKSON","DVDS","STUDIOS HB",1,"34.00","18.00"
34607,"2017-08-01","Isabela Azevedo","CARLOS SENRA","A TEORIA","DVDS","STUDIOS CALIFORNIA",1,"198.00","130.00"
34608,"2017-09-21","Kauê Fernandes","PILAR SANCHES","SAO PAULO / RECIFE","PASSAGENS","LINHAS AÃ‰REAS BRAZUCA",1,"360.00","300.00"
34609,"2017-10-12","Marina Barbosa","EDUARDO SANTOS","TV PLASMA PHILIPS 42","TV E AUDIO","PHILIPS",1,"1200.00","980.00"
34610,"2017-08-23","Miguel Azevedo","SILVIO BAHIANA","CARTAO SD 64 GB SAMSUNG","INFORMATICA","SAMSUNG",1,"78.00","55.00"
34611,"2017-11-13","Emilly Barbosa","DAVID BORGES","CAVALEIRO DOS 7 REINOS","LIVROS","EDITORA LELIVROS",1,"30.00","15.00"
34612,"2017-10-08","Lucas Correia","RAFAELA LIMA","RIO DE JANEIRO / PARIS","PASSAGENS","LINHAS INTERNACIONAIS EURO",1,"2300.00","1980.00"
34613,"2017-12-17","Gabriel Rodrigues","WALLACE MOREIRA","REVIVALS","GAMES","BRAZUCA JOGOS",1,"145.00","57.00"
34614,"2017-05-19","Júlia Costa","RODRIGO BIO","TV 3D PHILIPS 42","TV E AUDIO","SONY",1,"3800.00","3201.00"
34615,"2017-09-09","Rafael Barbosa","CLARA MAFRA","ESCOLINHA DO JUCA","DVDS","STUDIOS HOLLYWOOD",1,"56.00","23.00"
34616,"2017-09-25","Tiago Santos","RODRIGO BIO","SONY I5","INFORMATICA","SONY",1,"1800.00","800.00"
34617,"2017-02-18","Diogo Cardoso","RENATA MONTEIRO","A CASA","DVDS","STUDIOS HOLLYWOOD",1,"299.00","140.00"
34618,"2017-12-23","Luís Santos","EDUARDO SANTOS","RIO DE JANEIRO / MADRID","PASSAGENS","LINHAS INTERNACIONAIS EURO",1,"1800.00","1623.00"
34619,"2017-05-19","Emilly Rodrigues","CLARA MAFRA","GRAVITACIONAL","DVDS","STUDIOS CALIFORNIA",1,"78.00","37.00"
34620,"2017-01-24","Larissa Cavalcanti","SERGIO AGUDO","MOTO G5","CELULARES","MOTOROLA",1,"679.00","465.00"
34621,"2017-12-22","Diego Rocha","ANTONIO JESUS","HUB SWITCH 6 PORTAS","INFORMATICA","ACER",1,"79.00","60.00"
34622,"2017-07-24","Renan Costa","RENE CHIARI","NOTEBOOK MSFT TOUCH","INFORMATICA","MICROSOFT",1,"3500.00","2800.00"
34623,"2017-01-20","Luan Costa","CARLOS SENRA","SONY W500","CELULARES","SONY",1,"1200.00","780.00"
34624,"2017-12-27","Matilde Alves","CELIA TAVARES","SAO PAULO / LIMA","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",1,"1900.00","1830.00"
34625,"2017-07-02","Mateus Ribeiro","ANTONIO JESUS","LAVADORA GANCA 10L","ELETRODOMESTICOS","GANCA",1,"5400.00","5020.00"
34626,"2017-01-09","Leonardo Rodrigues","SERGIO AGUDO","A CASA","DVDS","STUDIOS HOLLYWOOD",1,"299.00","140.00"
34627,"2017-06-10","Kai Souza","PEDRO NUNES","ROTEADOR WIRELESS","INFORMATICA","MULTILASER",1,"90.00","38.00"
34628,"2017-05-19","Estevan Ribeiro","CELIA TAVARES","GALAXY NOTE","INFORMATICA","SAMSUNG",1,"2900.00","1542.00"
34629,"2017-02-14","Luís Santos","RODRIGO MARQUES","DESKTOP P5 HP","INFORMATICA","HP",1,"1400.00","980.00"
34630,"2017-03-12","Miguel Almeida","CELIA TAVARES","VINGANÇA","DVDS","STUDIOS CALIFORNIA",1,"45.00","20.00"
34631,"2017-05-23","Mateus Fernandes","RENE CHIARI","SAO PAULO / RIO DE JANEIRO","PASSAGENS","LINHAS BRASIL EXPRESS",1,"230.00","180.00"
34632,"2017-03-25","Bruno Costa","JOAO NUNES","AS CRÔNICAS DE ANDROMEDA","LIVROS","EDITORA MUNDO FANTASIA",1,"69.00","30.00"
34633,"2017-11-27","Tânia Pinto","ANTONIO JESUS","O PEQUENO","DVDS","EM SPORTS",1,"43.00","23.00"
34634,"2017-01-10","Marina Dias","GERALDO FRANCISCO","SAO PAULO / BUENOS AIRES","PASSAGENS","LINHAS LATINAS DE AVIÃ•ES",1,"1090.00","1000.00"
34635,"2017-09-21","Vinicius Goncalves","CELIA TAVARES","MESA DE CENTRO","MOVEIS","MOVEIS VAREJÃƒO",1,"500.00","350.00"
34636,"2017-02-14","Vinícius Silva","DEBORA ALMEIDA","NOTEBOOK LN 15","INFORMATICA","LENOVO",1,"1500.00","800.00"
34637,"2017-06-23","Amanda Melo","DAVID BORGES","PLACA DE SOM","INFORMATICA","GFORCE",1,"290.00","130.00"
34638,"2017-04-19","Alice Melo","MARCELO WITEMBERG","SOUTH PLACE","GAMES","JOGAR GAMES",1,"98.00","45.00"
34639,"2017-02-11","Eduarda Dias","LILIAN SALINAS","EXCHANGE 2014","LIVROS","MICROSOFT",1,"130.00","90.00"
34640,"2017-05-07","Matheus Melo","RENE CHIARI","MOTO Z PLAY 3","CELULARES","MOTOROLA",1,"1150.00","900.00"
34641,"2017-03-17","Aline Correia","CELIA TAVARES","DINOSSAUROS","DVDS","STUDIOS HB",1,"40.00","18.00"
34642,"2017-12-09","Carla Dias","JOAO NUNES","A CULPA É DAS ESTRELAS","LIVROS","EDITORA LELIVROS",1,"24.00","12.00"
34643,"2017-10-24","João Pereira","JOAO NUNES","LAVADORA LG 10L","ELETRODOMESTICOS","LG",1,"2800.00","2186.00"
34644,"2017-12-23","Isabela Lima","FABIO AUGUSTO","CARREGADOR UNIVERSAL NOKIA","CELULARES","NOKIA",1,"100.00","60.00"
34645,"2017-03-05","Julia Rodrigues","PILAR SANCHES","LIQUIDIFICADOR ARNO","ELETRODOMESTICOS","WALLITA",1,"87.00","72.00"
34646,"2017-10-20","Martim Correia","CARLOS SENRA","SMART TV PANASONIC 32","TV E AUDIO","PANASONIC",1,"1099.00","700.00"
34647,"2017-10-17","Rebeca Santos","RENATA MONTEIRO","CRONICAS ANTIGAS","LIVROS","EDITORA MUNDO FANTASIA",1,"189.00","60.00"
34648,"2017-07-22","Luiza Melo","RODRIGO MARQUES","DINOSSAUROS","DVDS","STUDIOS HB",1,"40.00","18.00"
34649,"2017-09-17","Sophia Goncalves","LILIAN SALINAS","JACKSON","DVDS","STUDIOS HB",1,"34.00","18.00"
34650,"2017-01-08","Clara Almeida","SILVIO BAHIANA","LAVA LOUCAS BRASTEMP","ELETRODOMESTICOS","BRASTEMP",1,"3500.00","2945.00"
34651,"2017-02-03","Ágatha Correia","EDUARDO SANTOS","CARTAO SD 32 GB SANDISK","INFORMATICA","SANDISK",1,"32.00","15.00"
34652,"2017-02-02","Kauã Melo","RODRIGO BIO","CADEIRA DE FERRO","MOVEIS","BRASIL MADEIRAS",1,"300.00","160.00"
34653,"2017-10-06","Sarah Alves","RENATA MONTEIRO","RIO DE JANEIRO / MADRID","PASSAGENS","LINHAS INTERNACIONAIS EURO",1,"1800.00","1623.00"
34654,"2017-07-02","Leonardo Oliveira","GERALDO FRANCISCO","SONY W200","CELULARES","SONY",1,"1100.00","900.00"
34655,"2017-10-01","Luiza Alves","RODRIGO BIO","CARTAO SD 64 GB SAMSUNG","INFORMATICA","SAMSUNG",1,"78.00","55.00"
34656,"2017-05-23","Ryan Gomes","PEDRO NUNES","MOTO G5","CELULARES","MOTOROLA",1,"679.00","465.00"
34657,"2017-10-14","Leonardo Almeida","PILAR SANCHES","MESA JANTAR 6 LUGARES","MOVEIS","BRASIL MADEIRAS",1,"2500.00","1900.00"
34658,"2017-12-15","Larissa Cavalcanti","DEBORA ALMEIDA","GRAVITACIONAL","DVDS","STUDIOS CALIFORNIA",1,"78.00","37.00"
